,Unnamed: 0,Institution,Country,scival_id,downloaded,link,type,name,uri,countryCode,region,sector
3545,3545,Qilu University of Technology,China,0.0,0.0,0,0,0,0,0,0,0
3546,3546,Shanghai University School of Materials Science and Engineering,China,0.0,0.0,0,0,0,0,0,0,0
3547,3547,RAS - Steklov Mathematical Institute,Russian Federation,0.0,0.0,0,0,0,0,0,0,0
3548,3548,Chinese Culture University,Taiwan,0.0,0.0,0,0,0,0,0,0,0
3549,3549,Jeroen Bosch Ziekenhuis,Netherlands,0.0,0.0,0,0,0,0,0,0,0
3550,3550,"National Institute for Laser, Plasma and Radiation Physics",Romania,0.0,0.0,0,0,0,0,0,0,0
3551,3551,Fukuoka Institute of Technology,Japan,0.0,0.0,0,0,0,0,0,0,0
3552,3552,South Australian Research and Development Institute,Australia,0.0,0.0,0,0,0,0,0,0,0
3553,3553,Lingnan University,Hong Kong,0.0,0.0,0,0,0,0,0,0,0
3554,3554,Yildirim Beyazit Universitesi,Turkey,0.0,0.0,0,0,0,0,0,0,0
3555,3555,Utsunomiya University,Japan,0.0,0.0,0,0,0,0,0,0,0
3556,3556,Meander Medical Center,Netherlands,0.0,0.0,0,0,0,0,0,0,0
3557,3557,Korea Institute of Radiological and Medical Sciences,South Korea,0.0,0.0,0,0,0,0,0,0,0
3558,3558,Indian Institute of Technology Patna,India,0.0,0.0,0,0,0,0,0,0,0
3559,3559,Maxima Medical Centre,Netherlands,0.0,0.0,0,0,0,0,0,0,0
3560,3560,The Catalan Institute of Human Paleoecology and Social Evolution (IPHES),Spain,0.0,0.0,0,0,0,0,0,0,0
3561,3561,University of Mohaghegh Ardebili,Iran,0.0,0.0,0,0,0,0,0,0,0
3562,3562,Balikesir University,Turkey,0.0,0.0,0,0,0,0,0,0,0
3563,3563,Shandong Academy of Medical Sciences,China,0.0,0.0,0,0,0,0,0,0,0
3564,3564,Manchener Gesellschaft zur Forderung der Wirtschaftswissenschaften - CESifo GmbH,Germany,0.0,0.0,0,0,0,0,0,0,0
3565,3565,Jiaxing University,China,0.0,0.0,0,0,0,0,0,0,0
3566,3566,Centre Hospitalier Sainte-Anne,France,0.0,0.0,0,0,0,0,0,0,0
3567,3567,IRCCS E. Medea,Italy,0.0,0.0,0,0,0,0,0,0,0
3568,3568,Tokyo University of Pharmacy and Life Science,Japan,0.0,0.0,0,0,0,0,0,0,0
3569,3569,Universidad Autonoma de Yucatan,Mexico,0.0,0.0,0,0,0,0,0,0,0
3570,3570,Trakya University,Turkey,0.0,0.0,0,0,0,0,0,0,0
3571,3571,Research Institute of Molecular Pathology (IMP),Austria,0.0,0.0,0,0,0,0,0,0,0
3572,3572,Korea Institute of Oriental Medicine,South Korea,0.0,0.0,0,0,0,0,0,0,0
3573,3573,Acadia University,Canada,0.0,0.0,0,0,0,0,0,0,0
3574,3574,Hospital Donostia,Spain,0.0,0.0,0,0,0,0,0,0,0
3575,3575,Southern General Hospital Glasgow,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3576,3576,Alzahra University,Iran,0.0,0.0,0,0,0,0,0,0,0
3577,3577,Peninsula Medical School Universities of Exeter and Plymouth,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3578,3578,Xinjiang Technical Institute of Physics and Chemistry,China,0.0,0.0,0,0,0,0,0,0,0
3579,3579,Geological Survey of Norway,Norway,0.0,0.0,0,0,0,0,0,0,0
3580,3580,University of Teramo,Italy,0.0,0.0,0,0,0,0,0,0,0
3581,3581,University of Skovde,Sweden,0.0,0.0,0,0,0,0,0,0,0
3582,3582,Morgan State University,United States,0.0,0.0,0,0,0,0,0,0,0
3583,3583,Bedford Institute of Oceanography,Canada,0.0,0.0,0,0,0,0,0,0,0
3584,3584,Chiba Cancer Center Hospital,Japan,0.0,0.0,0,0,0,0,0,0,0
3585,3585,National Institute of Polar Research,Japan,0.0,0.0,0,0,0,0,0,0,0
3586,3586,Azienda Ospedaliera S. Luigi Gonzaga,Italy,0.0,0.0,0,0,0,0,0,0,0
3587,3587,Jimei University,China,0.0,0.0,0,0,0,0,0,0,0
3588,3588,Institut d'Imagerie Biomedicale,France,0.0,0.0,0,0,0,0,0,0,0
3589,3589,Changchun University of Technology,China,0.0,0.0,0,0,0,0,0,0,0
3590,3590,Gandhigram Rural University,India,0.0,0.0,0,0,0,0,0,0,0
3591,3591,Universidad Autonoma de Sinaloa,Mexico,0.0,0.0,0,0,0,0,0,0,0
3592,3592,Institute of Physics Bhubaneswar,India,0.0,0.0,0,0,0,0,0,0,0
3593,3593,Hopital Gabriel Montpied,France,0.0,0.0,0,0,0,0,0,0,0
3594,3594,Korea Food Research Institute,South Korea,0.0,0.0,0,0,0,0,0,0,0
3595,3595,Federal Institute for Geosciences and Natural Resources (BGR),Germany,0.0,0.0,0,0,0,0,0,0,0
3596,3596,Periyar University,India,0.0,0.0,0,0,0,0,0,0,0
3597,3597,L'Institut Mutualiste Montsouris,France,0.0,0.0,0,0,0,0,0,0,0
3598,3598,National Institutes of Natural Sciences - National Institute for Physiological Sciences,Japan,0.0,0.0,0,0,0,0,0,0,0
3599,3599,Lviv Polytechnic National University,Ukraine,0.0,0.0,0,0,0,0,0,0,0
3600,3600,Hospital de Gran Canaria Dr. Negrin,Spain,0.0,0.0,0,0,0,0,0,0,0
3601,3601,Ivan Franko National University of L'viv,Ukraine,0.0,0.0,0,0,0,0,0,0,0
3602,3602,Max-Plack-Institut fur Neurologische Forschung Koln,Germany,0.0,0.0,0,0,0,0,0,0,0
3603,3603,Gartnavel General Hospital,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3604,3604,Allergan Incorporated,United States,0.0,0.0,0,0,0,0,0,0,0
3605,3605,Claremont McKenna College,United States,0.0,0.0,0,0,0,0,0,0,0
3606,3606,Swarthmore College,United States,0.0,0.0,0,0,0,0,0,0,0
3607,3607,Missouri State University,United States,0.0,0.0,0,0,0,0,0,0,0
3608,3608,SEMATECH,United States,0.0,0.0,0,0,0,0,0,0,0
3609,3609,Norwegian School of Economics,Norway,0.0,0.0,0,0,0,0,0,0,0
3610,3610,Northern General Hospital Sheffield,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3611,3611,University of Nottingham Ningbo China,China,0.0,0.0,0,0,0,0,0,0,0
3612,3612,National Institutes of Natural Sciences - National Institute for Fusion Science,Japan,0.0,0.0,0,0,0,0,0,0,0
3613,3613,French Armed Forces Biomedical Research Institute,France,0.0,0.0,0,0,0,0,0,0,0
3614,3614,Jiangsu Institute of Cancer Institute & Hospital,China,0.0,0.0,0,0,0,0,0,0,0
3615,3615,Human Sciences Research Council South Africa,South Africa,0.0,0.0,0,0,0,0,0,0,0
3616,3616,King Faisal University,Saudi Arabia,0.0,0.0,0,0,0,0,0,0,0
3617,3617,National Kaohsiung First University of Science and Technology,Taiwan,0.0,0.0,0,0,0,0,0,0,0
3618,3618,Saint Barnabas Medical Center,United States,0.0,0.0,0,0,0,0,0,0,0
3619,3619,Hopital Neurologique et Neurochirurgical Pierre Wertheimer,France,0.0,0.0,0,0,0,0,0,0,0
3620,3620,Stowers Institute for Medical Research,United States,0.0,0.0,0,0,0,0,0,0,0
3621,3621,Universite de Moncton,Canada,0.0,0.0,0,0,0,0,0,0,0
3622,3622,Meharry Medical College,United States,0.0,0.0,0,0,0,0,0,0,0
3623,3623,Institute of Oncology Ljubljana,Slovenia,0.0,0.0,0,0,0,0,0,0,0
3624,3624,IAPCM,China,0.0,0.0,0,0,0,0,0,0,0
3625,3625,RAS - Nikolaev Institute of Inorganic Chemistry of SB,Russian Federation,0.0,0.0,0,0,0,0,0,0,0
3626,3626,Agricultural Biotechnology Center Godollo,Hungary,0.0,0.0,0,0,0,0,0,0,0
3627,3627,Constantine the Philosopher University,Slovakia,0.0,0.0,0,0,0,0,0,0,0
3628,3628,University of Botswana,Botswana,0.0,0.0,0,0,0,0,0,0,0
3629,3629,"Dongguk University, Gyeongju",South Korea,0.0,0.0,0,0,0,0,0,0,0
3630,3630,BMW Group,Germany,0.0,0.0,0,0,0,0,0,0,0
3631,3631,University of Hradec Kralove,Czech Republic,0.0,0.0,0,0,0,0,0,0,0
3632,3632,CAS - Institute of Microelectronics,China,0.0,0.0,0,0,0,0,0,0,0
3633,3633,Qom University of Medical Sciences,Iran,0.0,0.0,0,0,0,0,0,0,0
3634,3634,Max Planck Institut fur Dynamik Und Selbstorganisation Gottingen,Germany,0.0,0.0,0,0,0,0,0,0,0
3635,3635,AREVA,France,0.0,0.0,0,0,0,0,0,0,0
3636,3636,Aspetar Orthopaedic and Sports Medicine Hospital,Qatar,0.0,0.0,0,0,0,0,0,0,0
3637,3637,University College of Southeast Norway,Norway,0.0,0.0,0,0,0,0,0,0,0
3638,3638,Missouri Botanical Garden,United States,0.0,0.0,0,0,0,0,0,0,0
3639,3639,Hopital du Bocage,France,0.0,0.0,0,0,0,0,0,0,0
3640,3640,Velindre Cancer Centre,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3641,3641,Polytechnic Institute of Leiria,Portugal,0.0,0.0,0,0,0,0,0,0,0
3642,3642,Nara Women's University,Japan,0.0,0.0,0,0,0,0,0,0,0
3643,3643,Universidad del Rosario,Colombia,0.0,0.0,0,0,0,0,0,0,0
3644,3644,Max-Planck-Institut fur Medizinische Forschung Heidelberg,Germany,0.0,0.0,0,0,0,0,0,0,0
3645,3645,Hospital Universitario de Valladolid,Spain,0.0,0.0,0,0,0,0,0,0,0
3646,3646,Al-Imam Muhammad Ibn Saud Islamic University,Saudi Arabia,0.0,0.0,0,0,0,0,0,0,0
3647,3647,Sichuan Normal University,China,0.0,0.0,0,0,0,0,0,0,0
3648,3648,Donald Danforth Plant Science Center,United States,0.0,0.0,0,0,0,0,0,0,0
3649,3649,University of the West Indies St. Augustine,Trinidad and Tobago,0.0,0.0,0,0,0,0,0,0,0
3650,3650,University of Vaasa,Finland,0.0,0.0,0,0,0,0,0,0,0
3651,3651,Geelong Hospital,Australia,0.0,0.0,0,0,0,0,0,0,0
3652,3652,University of Veterinary and Pharmaceutical Sciences,Czech Republic,0.0,0.0,0,0,0,0,0,0,0
3653,3653,German Primate Center,Germany,0.0,0.0,0,0,0,0,0,0,0
3654,3654,RAS - Institute for Atmospheric Optics SB,Russian Federation,0.0,0.0,0,0,0,0,0,0,0
3655,3655,Australian Museum,Australia,0.0,0.0,0,0,0,0,0,0,0
3656,3656,Instituto Butantan,Brazil,0.0,0.0,0,0,0,0,0,0,0
3657,3657,Kahramanmaras Sutcu Imam University,Turkey,0.0,0.0,0,0,0,0,0,0,0
3658,3658,DSMZ - Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Germany,0.0,0.0,0,0,0,0,0,0,0
3659,3659,Xishuangbanna Tropical Botanical Garden Chinese Academy of Sciences,China,0.0,0.0,0,0,0,0,0,0,0
3660,3660,WHU - Otto Beisheim School of Management,Germany,0.0,0.0,0,0,0,0,0,0,0
3661,3661,Volvo Car Corporation,Sweden,0.0,0.0,0,0,0,0,0,0,0
3662,3662,Vidyasagar University,India,0.0,0.0,0,0,0,0,0,0,0
3663,3663,Meteorological Institute,Norway,0.0,0.0,0,0,0,0,0,0,0
3664,3664,Stazione Zoologica Anton Dohrn,Italy,0.0,0.0,0,0,0,0,0,0,0
3665,3665,Nippon Steel & Sumitomo Metal Corporation,Japan,0.0,0.0,0,0,0,0,0,0,0
3666,3666,Hospital Virgen de la Salud,Spain,0.0,0.0,0,0,0,0,0,0,0
3667,3667,"Rutgers - The State University of New Jersey, Camden",United States,0.0,0.0,0,0,0,0,0,0,0
3668,3668,Instituto Valenciano de Investigaciones Agrarias,Spain,0.0,0.0,0,0,0,0,0,0,0
3669,3669,University of Dar Es Salaam,Tanzania,0.0,0.0,0,0,0,0,0,0,0
3670,3670,China Iron and Steel Research Institute Group,China,0.0,0.0,0,0,0,0,0,0,0
3671,3671,Indraprastha Institute of Information Technology Delhi,India,0.0,0.0,0,0,0,0,0,0,0
3672,3672,Jingdezhen Ceramic Institute,China,0.0,0.0,0,0,0,0,0,0,0
3673,3673,Universite Paris 8 Vincennes-St Denis,France,0.0,0.0,0,0,0,0,0,0,0
3674,3674,Fera Science Ltd.,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3675,3675,Pedagogical University of Cracow,Poland,0.0,0.0,0,0,0,0,0,0,0
3676,3676,"University of Economics, Prague",Czech Republic,0.0,0.0,0,0,0,0,0,0,0
3677,3677,Universidad Nacional de Rio Cuarto,Argentina,0.0,0.0,0,0,0,0,0,0,0
3678,3678,"RAS - Institute of Thermophysics, Siberian Branch",Russian Federation,0.0,0.0,0,0,0,0,0,0,0
3679,3679,Qassim University,Saudi Arabia,0.0,0.0,0,0,0,0,0,0,0
3680,3680,Department of Agriculture and Food Western Australia,Australia,0.0,0.0,0,0,0,0,0,0,0
3681,3681,Institute of Molecular Biotechnology (IMBA),Austria,0.0,0.0,0,0,0,0,0,0,0
3682,3682,Kyoto Sangyo University,Japan,0.0,0.0,0,0,0,0,0,0,0
3683,3683,Saudi Aramco,Saudi Arabia,0.0,0.0,0,0,0,0,0,0,0
3684,3684,University of Peloponnese,Greece,0.0,0.0,0,0,0,0,0,0,0
3685,3685,Royal National Orthopaedic Hospital NHS Trust,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3686,3686,Azienda Ospedaliera Di Rilievo Nazionale Antonio Cardarelli,Italy,0.0,0.0,0,0,0,0,0,0,0
3687,3687,Max-Planck-Institut fur molekulare Biomedizin,Germany,0.0,0.0,0,0,0,0,0,0,0
3688,3688,University of Gabes,Tunisia,0.0,0.0,0,0,0,0,0,0,0
3689,3689,Victor Chang Cardiac Research Institute,Australia,0.0,0.0,0,0,0,0,0,0,0
3690,3690,Istanbul Medeniyet University,Turkey,0.0,0.0,0,0,0,0,0,0,0
3691,3691,California Department of Health Services,United States,0.0,0.0,0,0,0,0,0,0,0
3692,3692,"Japan Ministry of Agriculture, Forestry and Fisheries",Japan,0.0,0.0,0,0,0,0,0,0,0
3693,3693,Osaka National Hospital,Japan,0.0,0.0,0,0,0,0,0,0,0
3694,3694,Klinikum Nurnberg,Germany,0.0,0.0,0,0,0,0,0,0,0
3695,3695,Municipal Health Service of Amsterdam,Netherlands,0.0,0.0,0,0,0,0,0,0,0
3696,3696,Pomona College,United States,0.0,0.0,0,0,0,0,0,0,0
3697,3697,Beijing Institute of Aeronautical Materials,China,0.0,0.0,0,0,0,0,0,0,0
3698,3698,Universite Ibn Tofail,Morocco,0.0,0.0,0,0,0,0,0,0,0
3699,3699,Centre Hospitalier National d'Ophtalmologie des Quinze-Vingts,France,0.0,0.0,0,0,0,0,0,0,0
3700,3700,Hopital Jean-Verdier,France,0.0,0.0,0,0,0,0,0,0,0
3701,3701,Laobratoire d'Informatique pour la Mecanique et les Sciences de l'Ingenieur,France,0.0,0.0,0,0,0,0,0,0,0
3702,3702,Zhejiang Ocean University,China,0.0,0.0,0,0,0,0,0,0,0
3703,3703,Advanced Telecommunications Research Institute International (ATR),Japan,0.0,0.0,0,0,0,0,0,0,0
3704,3704,MITRE Corporation,United States,0.0,0.0,0,0,0,0,0,0,0
3705,3705,University of Szczecin,Poland,0.0,0.0,0,0,0,0,0,0,0
3706,3706,Institute of Pharmacology of the Polish Academy of Sciences,Poland,0.0,0.0,0,0,0,0,0,0,0
3707,3707,Humboldt State University,United States,0.0,0.0,0,0,0,0,0,0,0
3708,3708,St. Petersburg National Research University Academic of the Russian Academy of Sciences,Russian Federation,0.0,0.0,0,0,0,0,0,0,0
3709,3709,Huainan Normal University,China,0.0,0.0,0,0,0,0,0,0,0
3710,3710,Nordic School of Public Health,Sweden,0.0,0.0,0,0,0,0,0,0,0
3711,3711,Institute of Mathematics of the Polish Academy of Sciences,Poland,0.0,0.0,0,0,0,0,0,0,0
3712,3712,Himachal Pradesh University,India,0.0,0.0,0,0,0,0,0,0,0
3713,3713,Dongeui University,South Korea,0.0,0.0,0,0,0,0,0,0,0
3714,3714,Women and Children's Hospital of Buffalo,United States,0.0,0.0,0,0,0,0,0,0,0
3715,3715,HEC School of Management,France,0.0,0.0,0,0,0,0,0,0,0
3716,3716,Agricultural Research Center,Egypt,0.0,0.0,0,0,0,0,0,0,0
3717,3717,Belgorod State University,Russian Federation,0.0,0.0,0,0,0,0,0,0,0
3718,3718,Fremantle Hospital,Australia,0.0,0.0,0,0,0,0,0,0,0
3719,3719,Applied Materials Incorporated,United States,0.0,0.0,0,0,0,0,0,0,0
3720,3720,Ningxia University,China,0.0,0.0,0,0,0,0,0,0,0
3721,3721,Canterbury Christ Church University,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3722,3722,Rudolfstiftung Hospital,Austria,0.0,0.0,0,0,0,0,0,0,0
3723,3723,Chung Hua University,Taiwan,0.0,0.0,0,0,0,0,0,0,0
3724,3724,University of Ilorin,Nigeria,0.0,0.0,0,0,0,0,0,0,0
3725,3725,Norwegian Geotechnical Institute,Norway,0.0,0.0,0,0,0,0,0,0,0
3726,3726,Obihiro University of Agriculture and Veterinary Medicine,Japan,0.0,0.0,0,0,0,0,0,0,0
3727,3727,Haramaya University,Ethiopia,0.0,0.0,0,0,0,0,0,0,0
3728,3728,University of Engineering and Technology Lahore,Pakistan,0.0,0.0,0,0,0,0,0,0,0
3729,3729,Norwegian School of Veterinary Science,Norway,0.0,0.0,0,0,0,0,0,0,0
3730,3730,Honeywell,United States,0.0,0.0,0,0,0,0,0,0,0
3731,3731,Moi University,Kenya,0.0,0.0,0,0,0,0,0,0,0
3732,3732,Nencki Institute of Experimental Biology of the Polish Academy of Sciences,Poland,0.0,0.0,0,0,0,0,0,0,0
3733,3733,International Institute of Information Technology Hyderabad,India,0.0,0.0,0,0,0,0,0,0,0
3734,3734,"Institute for Advanced Studies in Basic Sciences, Zanjan",Iran,0.0,0.0,0,0,0,0,0,0,0
3735,3735,Korea Astronomy and Space Science Institute,South Korea,0.0,0.0,0,0,0,0,0,0,0
3736,3736,Paul-Ehrlich-Institut,Germany,0.0,0.0,0,0,0,0,0,0,0
3737,3737,University of Arid Agriculture Rawalpindi,Pakistan,0.0,0.0,0,0,0,0,0,0,0
3738,3738,Chung-Ju National University,South Korea,0.0,0.0,0,0,0,0,0,0,0
3739,3739,Sangmyung University,South Korea,0.0,0.0,0,0,0,0,0,0,0
3740,3740,Dalian Polytechnic University,China,0.0,0.0,0,0,0,0,0,0,0
3741,3741,"Cree, Inc.",United States,0.0,0.0,0,0,0,0,0,0,0
3742,3742,Fraunhofer Institute for Applied Solid State Physics,Germany,0.0,0.0,0,0,0,0,0,0,0
3743,3743,Hospital Universitario Pio del Rio Hortega,Spain,0.0,0.0,0,0,0,0,0,0,0
3744,3744,State Grid,China,0.0,0.0,0,0,0,0,0,0,0
3745,3745,Washington State University Vancouver,United States,0.0,0.0,0,0,0,0,0,0,0
3746,3746,Youngstown State University,United States,0.0,0.0,0,0,0,0,0,0,0
3747,3747,"National Technical University of Ukraine, Kiev Polytechnic Institute",Ukraine,0.0,0.0,0,0,0,0,0,0,0
3748,3748,Necmettin Erbakan University,Turkey,0.0,0.0,0,0,0,0,0,0,0
3749,3749,Royal Children's Hospital Brisbane,Australia,0.0,0.0,0,0,0,0,0,0,0
3750,3750,Silpakorn University,Thailand,0.0,0.0,0,0,0,0,0,0,0
3751,3751,Indian Institute of Technology Bhubaneswar,India,0.0,0.0,0,0,0,0,0,0,0
3752,3752,Harran University,Turkey,0.0,0.0,0,0,0,0,0,0,0
3753,3753,Cork Institute of Technology,Ireland,0.0,0.0,0,0,0,0,0,0,0
3754,3754,Linyi University,China,0.0,0.0,0,0,0,0,0,0,0
3755,3755,Chongqing Jiaotong University,China,0.0,0.0,0,0,0,0,0,0,0
3756,3756,Queen Elizabeth Hospital Hong Kong,Hong Kong,0.0,0.0,0,0,0,0,0,0,0
3757,3757,Universite Ferhat Abbas,Algeria,0.0,0.0,0,0,0,0,0,0,0
3758,3758,UCSI University,Malaysia,0.0,0.0,0,0,0,0,0,0,0
3759,3759,Hefei Institutes of Physical Sciences Chinese Academy of Sciences,China,0.0,0.0,0,0,0,0,0,0,0
3760,3760,Institute of Chemistry Academia Sinica Taiwan,Taiwan,0.0,0.0,0,0,0,0,0,0,0
3761,3761,German Institute for Economic Research,Germany,0.0,0.0,0,0,0,0,0,0,0
3762,3762,Gemini Observatory,United States,0.0,0.0,0,0,0,0,0,0,0
3763,3763,National Neuroscience Institute of Singapore,Singapore,0.0,0.0,0,0,0,0,0,0,0
3764,3764,The Brookings Institution,United States,0.0,0.0,0,0,0,0,0,0,0
3765,3765,Charles R. Drew University of Medicine and Science,United States,0.0,0.0,0,0,0,0,0,0,0
3766,3766,Cag University,Turkey,0.0,0.0,0,0,0,0,0,0,0
3767,3767,Samuel Roberts Noble Foundation,United States,0.0,0.0,0,0,0,0,0,0,0
3768,3768,"Dr. Harisingh Gour University, Sagar",India,0.0,0.0,0,0,0,0,0,0,0
3769,3769,Kunsan National University,South Korea,0.0,0.0,0,0,0,0,0,0,0
3770,3770,RSPB,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3771,3771,Universidade Federal de Ciencias da Sa?de de Porto Alegre,Brazil,0.0,0.0,0,0,0,0,0,0,0
3772,3772,Museu Paraense Emilio Goeldi,Brazil,0.0,0.0,0,0,0,0,0,0,0
3773,3773,Bharath University,India,0.0,0.0,0,0,0,0,0,0,0
3774,3774,The Gertner Institute,Israel,0.0,0.0,0,0,0,0,0,0,0
3775,3775,Universidad de Los Andes Merida,Venezuela,0.0,0.0,0,0,0,0,0,0,0
3776,3776,Royal Manchester Children's Hospital,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3777,3777,Helmholtz-Institute Jena,Germany,0.0,0.0,0,0,0,0,0,0,0
3778,3778,Nanyang Normal University,China,0.0,0.0,0,0,0,0,0,0,0
3779,3779,National Climate Center China,China,0.0,0.0,0,0,0,0,0,0,0
3780,3780,Hebei University of Engineering,China,0.0,0.0,0,0,0,0,0,0,0
3781,3781,Max Planck Institute for Dynamics of Complex Technical Systems,Germany,0.0,0.0,0,0,0,0,0,0,0
3782,3782,Southern Taiwan University of Technology,Taiwan,0.0,0.0,0,0,0,0,0,0,0
3783,3783,University of Worcester,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3784,3784,Ontario Ministry of the Environment,Canada,0.0,0.0,0,0,0,0,0,0,0
3785,3785,Institut National Polytechnique de Lorraine,France,0.0,0.0,0,0,0,0,0,0,0
3786,3786,Loyola College in Maryland,United States,0.0,0.0,0,0,0,0,0,0,0
3787,3787,National Research Institute for Child Health and Development,Japan,0.0,0.0,0,0,0,0,0,0,0
3788,3788,California State Polytechnic University Pomona,United States,0.0,0.0,0,0,0,0,0,0,0
3789,3789,University of Hagen,Germany,0.0,0.0,0,0,0,0,0,0,0
3790,3790,University of Technology and Agriculture,Poland,0.0,0.0,0,0,0,0,0,0,0
3791,3791,West Chester University,United States,0.0,0.0,0,0,0,0,0,0,0
3792,3792,Waterford Institute of Technology,Ireland,0.0,0.0,0,0,0,0,0,0,0
3793,3793,Chiba Institute of Technology,Japan,0.0,0.0,0,0,0,0,0,0,0
3794,3794,Max-Planck-Institut fur Evolutionsbiologie,Germany,0.0,0.0,0,0,0,0,0,0,0
3795,3795,Egyptian Petroleum Research Institute,Egypt,0.0,0.0,0,0,0,0,0,0,0
3796,3796,Hubei University of Medicine,China,0.0,0.0,0,0,0,0,0,0,0
3797,3797,University of International Business and Economics,China,0.0,0.0,0,0,0,0,0,0,0
3798,3798,S. Croce General Hospital,Italy,0.0,0.0,0,0,0,0,0,0,0
3799,3799,"Exponent, Inc.",United States,0.0,0.0,0,0,0,0,0,0,0
3800,3800,National Institute of Metrology China,China,0.0,0.0,0,0,0,0,0,0,0
3801,3801,Istanbul Bilgi University,Turkey,0.0,0.0,0,0,0,0,0,0,0
3802,3802,Universitas Diponegoro,Indonesia,0.0,0.0,0,0,0,0,0,0,0
3803,3803,Maulana Azad Medical College,India,0.0,0.0,0,0,0,0,0,0,0
3804,3804,Weston Park Hospital,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3805,3805,University of Sunderland,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3806,3806,Konyang University,South Korea,0.0,0.0,0,0,0,0,0,0,0
3807,3807,Al-Balqa Applied University,Jordan,0.0,0.0,0,0,0,0,0,0,0
3808,3808,Abou-Bekr Belkaid University of Tlemcen,Algeria,0.0,0.0,0,0,0,0,0,0,0
3809,3809,Luoyang Normal University,China,0.0,0.0,0,0,0,0,0,0,0
3810,3810,Amherst College,United States,0.0,0.0,0,0,0,0,0,0,0
3811,3811,Prince Sattam Bin Abdulaziz University,Saudi Arabia,0.0,0.0,0,0,0,0,0,0,0
3812,3812,University of Bolton,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3813,3813,Cathay General Hospital Taiwan,Taiwan,0.0,0.0,0,0,0,0,0,0,0
3814,3814,CAS - Purple Mountain Observatory,China,0.0,0.0,0,0,0,0,0,0,0
3815,3815,Japanese Red Cross Medical Center,Japan,0.0,0.0,0,0,0,0,0,0,0
3816,3816,Shahid Sadoughi University of Medical Sciences,Iran,0.0,0.0,0,0,0,0,0,0,0
3817,3817,"Ferdinand-Braun-Institut, Leibniz-Institut f?r H?chstfrequenztechnik (FBH), Berlin",Germany,0.0,0.0,0,0,0,0,0,0,0
3818,3818,IEEE,United States,0.0,0.0,0,0,0,0,0,0,0
3819,3819,Kazan State Technical University,Russian Federation,0.0,0.0,0,0,0,0,0,0,0
3820,3820,Sichuan Provincial People's Hospital,China,0.0,0.0,0,0,0,0,0,0,0
3821,3821,Nigde University,Turkey,0.0,0.0,0,0,0,0,0,0,0
3822,3822,National Research Council,United States,0.0,0.0,0,0,0,0,0,0,0
3823,3823,CHU Saint-Pierre,Belgium,0.0,0.0,0,0,0,0,0,0,0
3824,3824,RAS - Institute of Problems of Chemical Physics,Russian Federation,0.0,0.0,0,0,0,0,0,0,0
3825,3825,Universidad Nacional del Centro de la Provincia de Buenos Aires,Argentina,0.0,0.0,0,0,0,0,0,0,0
3826,3826,Bristol Royal Infirmary,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3827,3827,Ecole des hautes etudes en sante publique,France,0.0,0.0,0,0,0,0,0,0,0
3828,3828,Zewail City of Science and Technology,Egypt,0.0,0.0,0,0,0,0,0,0,0
3829,3829,Instituto de Pesquisas Energeticas e Nucleares,Brazil,0.0,0.0,0,0,0,0,0,0,0
3830,3830,Srinakharinwirot University,Thailand,0.0,0.0,0,0,0,0,0,0,0
3831,3831,Ecole Centrale de Lille,France,0.0,0.0,0,0,0,0,0,0,0
3832,3832,Institute of Mathematical Sciences,India,0.0,0.0,0,0,0,0,0,0,0
3833,3833,Royal Botanic Garden Edinburgh,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3834,3834,Dunarea de Jos University of Galati,Romania,0.0,0.0,0,0,0,0,0,0,0
3835,3835,"Leibniz Institute on Aging - Fritz Lipmann Institute (FLI), Jena",Germany,0.0,0.0,0,0,0,0,0,0,0
3836,3836,University of Limpopo,South Africa,0.0,0.0,0,0,0,0,0,0,0
3837,3837,Australian Institute of Sport,Australia,0.0,0.0,0,0,0,0,0,0,0
3838,3838,National Academy of Sciences,United States,0.0,0.0,0,0,0,0,0,0,0
3839,3839,National Institutes of Natural Sciences,Japan,0.0,0.0,0,0,0,0,0,0,0
3840,3840,Central Taiwan University of Science and Technology,Taiwan,0.0,0.0,0,0,0,0,0,0,0
3841,3841,Universidade Federal do Pampa,Brazil,0.0,0.0,0,0,0,0,0,0,0
3842,3842,Monsanto Company,United States,0.0,0.0,0,0,0,0,0,0,0
3843,3843,University of Sistan and Baluchistan,Iran,0.0,0.0,0,0,0,0,0,0,0
